district,district_reported,crop,year,season_group,yield_t_ha,yield_original,yield_unit,source_report,source_page,source_period,NDVI_mean,NDVI_max,EVI_mean,EVI_max,NDRE_mean,NDRE_max,GNDVI_mean,GNDVI_max,NDWI_mean,NDWI_max,VV_mean,VV_max,VH_mean,VH_max,VV_VH_mean,VV_VH_max,rainfall_total_mm,mean_temperature_C,minimum_temperature_C,maximum_temperature_C,relative_humidity_mean,solar_radiation_MJ_m2,clay_pct,sand_pct,soil_organic_carbon_g_kg,soil_pH,soil_water_content_pct
Leiah,Layyah,Mango,2021-22,Kharif,12.454344,126.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3285734516664254,0.6405629626972621,0.247437851705549,0.5080216595662663,0.2123454426653476,0.4339774462738759,0.3635051262311262,0.6326816852025848,-0.3635051262311262,-0.1240759951299667,-12.155092043925192,-7.210057140926392,-19.809668332624543,-14.964125293832844,7.654576288699326,12.962228349695394,127.35345823692188,30.85753856261532,24.808341427945024,36.59106508325339,46.103682315835385,4629.313446278018,25.259149635299778,43.85033340871682,5.972445975801173,8.004599340222109,18.83386697129538
Lodhran,Lodhran,Mango,2021-22,Kharif,12.454344,126.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3888435219085867,0.7202296334297985,0.2945974460889706,0.5798339595999852,0.255236186825559,0.5106666708646502,0.4082398950275384,0.6718090794013407,-0.4082398950275384,-0.158097791827346,-9.397607888044629,-4.11604412247735,-17.865886044429068,-12.927934310779252,8.468278156384462,15.207119538278956,55.17257898895931,30.61322698594645,25.026005047609893,36.270936471126646,47.93196666402327,4646.95054987526,23.217835758384222,39.90130627394911,7.25322511488862,7.609929988934917,21.97338927218241
Mandi Bahauddin,M.B. Din,Mango,2021-22,Kharif,12.84972,130.0,maund/acre,2022-23(1).pdf,97,previous_year,0.41763680777144,0.7539396880280105,0.2944551395128645,0.5627338905159567,0.268616222432212,0.5247356896710378,0.4298776070316761,0.6879014701878269,-0.4298776070316761,-0.193163162639391,-10.298845708079932,-5.804470888161293,-17.72372414894686,-13.187986399859044,7.424878440866933,12.282171818942697,465.2410833730198,28.17275180556388,22.56635637580083,33.84729546142913,57.45202421903492,4321.937057883802,24.066444617340668,36.39826100157508,7.797849972484207,7.601730390725014,23.099677628707525
Mianwali,Mianwali,Mango,2021-22,Kharif,16.506948,167.0,maund/acre,2022-23(1).pdf,97,previous_year,0.2692427328601677,0.5552407288309,0.1990332991569857,0.4256366947453492,0.1632286151498972,0.3608167795289205,0.327809871224174,0.5659669425053199,-0.327809871224174,-0.1398098235304689,-10.78762907123844,-6.017669609549364,-18.456095961417724,-13.4186623027566,7.668466890179282,12.452480204195716,277.0963492447734,29.26092940909485,23.500820878649577,34.66721381150573,47.499766899435365,4442.693265540127,27.470172674406033,41.02359041585451,9.132352188903923,7.735818393303665,24.338473447432776
Multan,Multan,Mango,2021-22,Kharif,11.268216,114.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3826021032418768,0.6828143554165613,-57.26620995896056,0.5391105915408368,0.2469449596312089,0.4690335830657482,0.4067982930094144,0.6570090613620512,-0.4067982930094144,-0.1451755622119481,-9.787976067410158,-4.988193359245288,-17.910660584845957,-13.372983600200705,8.122684517435783,13.873811356897896,55.14935443660477,30.797382892145656,25.166298105336697,36.44850407035054,47.38865218892186,4651.474134328167,23.345106464241926,36.56047771758983,13.74251117950791,7.822496947422882,21.777401733631205
Muzaffargarh,Muzaffargarh,Mango,2021-22,Kharif,19.076892,193.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3699330910962991,0.6479461006333651,0.2758484612962903,0.53104316332081,0.2407305261000568,0.4420004487944149,0.3900331869466426,0.6373318868704013,-0.3900331869466426,-0.1388163279701323,-11.15904521782112,-6.808271108784039,-18.86671895438081,-14.650949622309126,7.707673736559733,12.577810812150815,61.01482775749231,30.81893537782212,25.017816499033277,36.54803647510577,47.54261249598499,4655.103540048322,26.08235207527239,37.969410723269775,7.650390303924253,7.857861348391416,23.2600493218038
Nankana Sahib,Nankana Sahib,Mango,2021-22,Kharif,9.291336,94.0,maund/acre,2022-23(1).pdf,97,previous_year,0.360283764346335,0.7510771305943795,0.2706575570062884,0.6973446005137596,0.2269501799499321,0.5303927953837309,0.3810553408209594,0.6856039902119179,-0.3810553408209594,-0.1110262953667921,-10.816031916732904,-5.793194118703919,-18.52662659744174,-13.381091818180128,7.71059468070884,13.14851235496876,284.8433990703793,29.03727133419319,23.45511128767344,34.662339727575805,54.244078313985206,4390.262784116701,22.977814210291694,33.91950824929816,7.476074618494413,7.94997821913701,20.894816845095182
Narowal,Narowal,Mango,2021-22,Kharif,4.546824,46.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3527922494819866,0.7345773534875235,0.2552471447964508,0.5905080039734202,0.2185747543690067,0.515972857186198,0.383938427150038,0.653705248832212,-0.383938427150038,-0.1365796981190493,-10.826090360605006,-5.973011727275666,-18.71874313654156,-13.139889685845926,7.892652775936542,13.313381670594849,874.2073307096654,26.676087011762075,21.471251635064927,32.05114749816211,64.41899097141584,4128.104881992133,25.97068612525871,36.63486821660056,9.66286449163842,7.463044303372875,23.76085870403111
Okara,Okara,Mango,2021-22,Kharif,3.756072,38.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3871520896611244,0.7614240532507961,0.2985590630770753,0.701972692557596,0.2579096577418185,0.556961132023455,0.4011121340451604,0.7106429767568961,-0.4011121340451604,-0.114546234771808,-10.252234341402064,-4.811105144023565,-18.23768365063251,-13.164872032178849,7.985449309230521,14.524393924162226,173.33741101259773,29.419977969901154,23.857498016495025,35.01774924826989,52.670314847020805,4438.622868741529,23.40473392954244,35.967261177492354,7.817451115582734,7.827341128620449,21.29253346652967
Pakpattan,Pakpattan,Mango,2021-22,Kharif,16.012728,162.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3813609033717296,0.7438894978468984,0.2905976630450286,0.6425674652643385,0.255805306005797,0.5517643667478624,0.3959019151559557,0.6977267288220568,-0.3959019151559557,-0.1013022161039387,-10.033820560986364,-4.882831191955775,-18.218462931028665,-13.342898163033494,8.18464237004227,14.64266512047904,127.4989133446986,29.883098049716377,24.366979511893412,35.396209421852404,50.86069992166235,4516.760988198462,23.48301147247133,37.31697095417453,7.623373366410298,7.774611453140449,21.324932635475925
Rahim Yar Khan,Rahim Yar Khan,Mango,2021-22,Kharif,14.134692,143.0,maund/acre,2022-23(1).pdf,97,previous_year,0.4392667639889077,0.6986568688160061,0.3273201841391897,0.5617067975388835,0.294877210202139,0.486256073911691,0.4530312277536712,0.6852946985939882,-0.4530312277536712,-0.2165876967823458,-9.77395828669905,-5.587144639331005,-17.64555082134937,-13.611496838097969,7.871592534650285,12.934966471777685,45.47108667650878,31.394307973170235,25.32068832958064,37.262839610658375,44.7296913436816,4705.359588555704,21.111651265869988,50.688837550636386,5.867186429407751,7.964355242788109,14.704987166304575
Rajanpur,Rajan Pur,Mango,2021-22,Kharif,9.093648,92.0,maund/acre,2022-23(1).pdf,97,previous_year,0.2983401820392371,0.5552816220467658,0.2160705851266096,0.4253625935995452,0.1878495525028247,0.3754576867640463,0.3400770996471291,0.5776514277129634,-0.3400770996471291,-0.1324707528663355,-10.696909793743682,-6.231462056648286,-19.183905361699725,-14.74098913169459,8.486995567956024,13.174110751373387,58.69987873413157,30.5585269171196,24.841042006619077,35.90231992078617,43.63642468575625,4722.8016438820405,21.37507177551623,53.3536686764759,5.013416773874136,7.9907037877181555,13.31932366632535
Rawalpindi,RAWALPINDI DV:,Mango,2021-22,Kharif,7.215612,73.0,maund/acre,2022-23(1).pdf,97,previous_year,0.307853372506947,0.5484474465068068,0.1802551992308649,0.4178496747807892,0.1884721533226563,0.3577769228599087,0.3697768902449261,0.5481559036995368,-0.3697768902449261,-0.1666342374508016,-11.056571642239504,-5.926810184294425,-18.49273531563188,-13.510713916536664,7.436163673392424,12.013184934354529,590.8741304728235,24.810262362391462,18.994497069050496,30.622805723469472,58.93690258735486,4334.889986460789,26.798666655805956,38.93990290063727,13.519104703367372,7.24673886839581,25.801003129291562
Sahiwal,Sahiwal,Mango,2021-22,Kharif,11.36706,115.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3749961430265955,0.7136919830502971,-0.0496514316475025,0.5657726056884763,0.250499139836785,0.5191225455748139,0.4009759981280732,0.6750735358937056,-0.4009759981280732,-0.1224057585854995,-9.963841129392597,-5.604676809336298,-17.935710464150247,-13.397253710303197,7.971869334757669,13.554344812313426,126.46185032727664,29.85392312427219,24.27362868301004,35.392159022863574,50.93095720624965,4549.165806474237,23.052202960602187,37.69396028873865,7.678335022480138,7.666203061539361,20.921161883159165
Sargodha,Sargodha,Mango,2021-22,Kharif,8.994804,91.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3901999646666814,0.6827438234190812,0.2765101399839513,0.4947259704585661,0.2505301347488699,0.4643485243919805,0.4169930294305899,0.6461712564448848,-0.4169930294305899,-0.2121527154759046,-10.353739389633626,-6.286250905617112,-17.599054608941774,-13.481288114846391,7.245315219308171,11.59430722554558,334.4362348185488,28.997878966905617,23.27386238599524,34.69557573750371,53.31510759686864,4405.154033946329,23.448826179669577,35.32617615897111,8.606320670300171,7.766515274993846,22.14593522259569
Sheikhupura,Sheikhupura,Mango,2021-22,Kharif,15.123132,153.0,maund/acre,2022-23(1).pdf,97,previous_year,0.364329455941684,0.7886956858151404,0.2644339482145025,0.7234159399315813,0.2270597081115734,0.5563305518691463,0.3817929280480205,0.710566747533311,-0.3817929280480205,-0.0882013128684078,-10.525379589401734,-5.297351473147282,-18.579216551336632,-13.13361731242818,8.053836961934884,13.908622035485134,477.1681199574098,28.448080166406932,22.9582846945921,34.022601982382355,57.278341781036445,4292.351408497101,23.79850245374199,33.92274444486069,8.113721071635437,7.981257670285172,21.966428256503214
Sialkot,Sialkot,Mango,2021-22,Kharif,7.90752,80.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3803488525016828,0.7865097974017004,0.2778340801064296,0.6979815395795166,0.2374966341441006,0.5540908043400029,0.3965438904431136,0.6938168985415657,-0.3965438904431136,-0.085336516462884,-10.642546920068876,-5.584815904159185,-18.510404695973428,-13.267519201121324,7.867857775904523,13.400590541138838,783.6717980991616,26.94204808185439,21.47050156008608,32.46751042163127,63.18296874845909,4196.636745098731,24.703508211283296,35.855550385987776,9.638700575593294,7.546095993918459,23.53432442400144
Toba Tek Singh,T.T. Singh,Mango,2021-22,Kharif,5.43642,55.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3830316257993559,0.6835578005518507,0.2870352689242372,0.5458032219321324,0.2541044513770321,0.4904360785698293,0.4110383506938875,0.650336176840485,-0.4110383506938875,-0.1880415591184796,-10.87154017885728,-7.057110698072813,-18.15121449844653,-13.758845397795293,7.279674319589243,11.685335646657462,126.69022246939882,29.883609808582303,24.242940717929443,35.47058803501136,50.68306096118609,4568.039142142578,23.907420872767364,36.91952840911613,7.238798297002516,7.849334839720598,22.059556956591468
Vehari,Vehari,Mango,2021-22,Kharif,13.146252,133.0,maund/acre,2022-23(1).pdf,97,previous_year,0.3999455626268313,0.7417206033658617,0.2991644676481118,0.6124683726016867,0.2725898864099024,0.551383010722135,0.4190312263054587,0.6972347987213138,-0.4190312263054587,-0.1639241375619408,-9.655650037380571,-5.048188547894131,-17.878836283982046,-13.491340315419883,8.223186246601463,14.269240008210266,84.09749300312065,30.275795517142477,24.71346689837665,35.85591901319515,49.18018761141111,4599.834001039815,23.35603558394696,37.36146115905564,7.60582505304757,7.725447351975578,21.627885546698934
Gujrat,Gujrat,Mash,2021-22,Kharif,0.376596,3.81,maund/acre,2022-23(1).pdf,29,previous_year,0.3488135976300116,0.6563332219974086,-0.6984749391627675,0.5562232375711683,0.2181448411107271,0.4395837309852251,0.3791944284069918,0.5986998453202855,-0.3791944284069918,-0.1264928688509952,-10.5159838627067,-5.697786801228628,-17.973960423874097,-13.302941343585209,7.457976561167354,12.459709516903548,651.842239261153,26.956612970493016,21.23681886848309,32.61324589156579,60.666896883086615,4254.830353970915,27.123590516102457,36.540644102492436,8.616756955231118,7.559757862407028,22.946554781686913
Narowal,Narowal,Mash,2021-22,Kharif,0.321243,3.25,maund/acre,2022-23(1).pdf,29,previous_year,0.3527922494819866,0.7345773534875235,0.2552471447964508,0.5905080039734202,0.2185747543690067,0.515972857186198,0.383938427150038,0.653705248832212,-0.383938427150038,-0.1365796981190493,-10.826090360605006,-5.973011727275666,-18.71874313654156,-13.139889685845926,7.892652775936542,13.313381670594849,874.2073307096654,26.676087011762075,21.471251635064927,32.05114749816211,64.41899097141584,4128.104881992133,25.97068612525871,36.63486821660056,9.66286449163842,7.463044303372875,23.76085870403111
Attock,Attock,Masoor,2021-22,Rabi,1.156475,11.7,maund/acre,2022-23(1).pdf,155,previous_year,0.3047143824590609,0.5133730562566171,0.1895860402641296,0.336373439743386,0.1921106480414735,0.3382154462206919,0.3877435878077564,0.5615979443756036,-0.3877435878077564,-0.2086968695571129,-11.447364714950163,-6.603519490557718,-18.974397465693745,-14.460886720248917,7.52703275074357,12.131874487507952,222.12114805761527,16.203546110351667,9.430360732166184,22.902617175231484,56.11211528577381,2900.140549033256,28.0340672150911,39.465992777997485,8.603182374708384,7.7882899763860065,23.90622102167337
Bahawalpur,Bahawalpur,Masoor,2021-22,Rabi,0.504104,5.1,maund/acre,2022-23(1).pdf,155,previous_year,0.3882792260849849,0.7219558427710921,0.2894868534670339,0.584158938107842,0.2641050533475442,0.5431418331183508,0.426915604883984,0.6878551733582912,-0.426915604883984,-0.1820857426766567,-12.81390937252866,-7.547551302404633,-20.90607451585542,-16.434016391754223,8.092165143326815,13.691751948726546,25.78762064931057,21.291812335869047,13.60818051894826,28.42966923754111,45.64238964078271,3349.0945928557594,17.192746641475665,63.69884000231042,3.066501846822126,8.08089996218874,6.771223062249953
Bhakkar,Bhakkar,Masoor,2021-22,Rabi,0.375607,3.8,maund/acre,2022-23(1).pdf,155,previous_year,0.3167778923511128,0.5712335647958383,0.2307747243602553,0.5745755008239163,0.2049460660662782,0.3939552588298468,0.3603789219460178,0.5719186484848049,-0.3603789219460178,-0.1657422306139991,-12.618731545705565,-7.512621735136701,-20.206077453907604,-15.451528644496872,7.587345908201988,13.1065945876692,83.33129984589837,19.61021055173975,12.651651561308746,26.282316560889917,51.73142035617626,3092.9128194037025,25.63160359057615,45.53904927822017,3.8457329597097214,8.06959084157948,18.819214794287902
Chakwal,Chakwal,Masoor,2021-22,Rabi,0.563411,5.7,maund/acre,2022-23(1).pdf,155,previous_year,0.2919037592968836,0.4611122518502962,0.1858930861699409,0.417811264875932,0.1825113480204615,0.3063812260411728,0.3822877088695157,0.5335650779093288,-0.3822877088695157,-0.2132736644696667,-11.735922266444224,-6.723483339529062,-19.448025162359706,-14.790523935795264,7.712102895915501,12.249656380442408,182.00613261111263,17.006761522498575,11.164665639761626,23.27513052024571,52.32949405472385,2951.305204712603,28.21114648975866,41.41654948346964,9.531905040460178,7.733085681745093,24.175592246789964
Faisalabad,Faisalabad,Masoor,2021-22,Rabi,0.820405,8.3,maund/acre,2022-23(1).pdf,155,previous_year,0.4284587100427567,0.7213691129168316,0.2749359119796279,0.7079974653995462,0.2858791505984058,0.5166010581982584,0.4486136841555683,0.6711548505989162,-0.4486136841555683,-0.1858156233018008,-11.22527145658924,-7.159263404235188,-18.21835768442517,-14.36596396765454,6.993086227835946,11.704101914816944,68.52481843451824,19.33475314442166,12.431168483012502,26.27708870666729,56.24581427656992,3074.2877316257504,22.024077833966064,36.36885306857226,6.953568654189313,7.917622652362517,20.696755361750604
Gujranwala,Gujranwala,Masoor,2021-22,Rabi,0.464567,4.7,maund/acre,2022-23(1).pdf,155,previous_year,0.4536467952567788,0.8169323926852083,0.3151235613909258,0.6732518479431708,0.2962178727097698,0.5855114844586656,0.4611014081598866,0.7264659683257714,-0.4611014081598866,-0.1281396576102097,-11.055873550141394,-6.117198869254737,-18.3951454938394,-14.2843268773689,7.339271943697964,12.533398241868351,213.4838660138591,18.11433887408263,11.372096093025776,25.07448212917307,60.01063649662569,2955.8041652697625,24.485235683249314,35.590715356752916,9.330766572438673,7.846875770874078,23.106470036221104
Gujrat,Gujrat,Masoor,2021-22,Rabi,0.306416,3.1,maund/acre,2022-23(1).pdf,155,previous_year,0.4094923748011561,0.674112433102542,0.2700250170351266,0.4970164552069753,0.2632731983141709,0.4613504523043652,0.4416225514902081,0.6258487668204467,-0.4416225514902081,-0.1893267648694777,-11.13536936377946,-6.877405880971957,-18.32792246778199,-14.50298987763616,7.192553104002486,11.816032272315978,286.602837585218,17.21046247906719,10.144886861035609,24.39780595031432,58.64438842113519,2906.519964453039,27.123590516102457,36.540644102492436,8.616756955231118,7.559757862407028,22.946554781686913
Jhelum,Jhelum,Masoor,2021-22,Rabi,0.296532,3.0,maund/acre,2022-23(1).pdf,155,previous_year,0.3399295476326876,0.5263349582983744,0.2133740490581492,0.3925888264576503,0.2168995402234731,0.3562495878783254,0.4126911833349985,0.5509710397299687,-0.4126911833349985,-0.2080924039733485,-11.094364244585725,-6.891548324124663,-18.26094182207648,-14.386587250591042,7.166577577490751,11.484535094483537,265.2365882829095,17.004148898340816,10.287521383701629,24.049021677788627,57.36609246452607,2918.6262189874265,28.50895977572258,38.90203689092855,10.126246504418793,7.560819267363601,24.941683667990986
Mianwali,Mianwali,Masoor,2021-22,Rabi,0.711677,7.2,maund/acre,2022-23(1).pdf,155,previous_year,0.3667586697973121,0.6192218269130909,0.2539963136677008,0.8365628482409073,0.2385047248301198,0.4329431392145157,0.4190083309366672,0.6344761178643399,-0.4190083309366672,-0.1933467883458345,-11.12260556147248,-6.406343345640188,-18.504594913477625,-14.113992471991647,7.381989352005144,12.298730201370578,108.37391214314528,18.569483904301556,12.2234773579696,24.70504409612761,50.27440109477062,3007.1937459108167,27.470172674406033,41.02359041585451,9.132352188903923,7.735818393303665,24.338473447432776
Narowal,Narowal,Masoor,2021-22,Rabi,0.602948,6.1,maund/acre,2022-23(1).pdf,155,previous_year,0.419134906288133,0.7736763061822435,0.288812590526594,0.5844055480177563,0.2701932368978031,0.5325806908935435,0.446292346318285,0.6879629071130313,-0.446292346318285,-0.0795953820461169,-11.548183075840202,-6.935348887078267,-18.884178328665875,-14.190165712816764,7.335995252825623,12.186849016599336,304.3760780565178,17.336788926799645,10.81953529967292,24.23279853810048,62.58209745328548,2937.2225126057992,25.97068612525871,36.63486821660056,9.66286449163842,7.463044303372875,23.76085870403111
Rahim Yar Khan,Rahim Yar Khan,Masoor,2021-22,Rabi,0.859943,8.7,maund/acre,2022-23(1).pdf,155,previous_year,0.4128427432878998,0.7197839157172014,0.2934346509226099,0.5650562531643344,0.2811383953870419,0.5296989829343168,0.4431766104047518,0.6944491213615347,-0.4431766104047518,-0.2082264692767023,-11.05243372099486,-6.514091881019237,-18.826266724338623,-14.804706438805669,7.773833003343794,13.043223054071804,29.141519781784517,21.53680729779792,14.092662800168018,28.7712954862948,46.17315767724551,3378.0730981149554,21.111651265869988,50.688837550636386,5.867186429407751,7.964355242788109,14.704987166304575
Rawalpindi,Rawalpindi,Masoor,2021-22,Rabi,0.296532,3.0,maund/acre,2022-23(1).pdf,155,previous_year,0.3630270401426072,0.5839475272644566,0.2260320933954504,0.3955909173125909,0.2323042868615496,0.3964184134139334,0.4330564885349571,0.5920291337878101,-0.4330564885349571,-0.2415744649220143,-11.514393884432655,-7.044205340335724,-18.76362878393553,-14.72038764576113,7.249234899502966,11.734992838326916,353.8570854718694,14.665120063038822,7.876194520360106,21.757287907064,57.76609591109775,2864.815096170118,26.798666655805956,38.93990290063727,13.519104703367372,7.24673886839581,25.801003129291562
Toba Tek Singh,T.T. Singh,Masoor,2021-22,Rabi,0.563411,5.7,maund/acre,2022-23(1).pdf,155,previous_year,0.4380012264414696,0.7444932311821673,0.3039369311249536,0.56477178010778,0.2922976985206732,0.5376021514640668,0.4616819686682163,0.6950991690423381,-0.4616819686682163,-0.1923304654355786,-11.632487883794026,-7.932611143873269,-18.48119965969683,-14.724593977565531,6.848711775902775,11.299864729122897,58.49135522899217,19.560270985201704,12.74157355386551,26.51838384667406,56.01742545425872,3126.969327260665,23.907420872767364,36.91952840911613,7.238798297002516,7.849334839720598,22.059556956591468
Attock,Attock,Moong,2021-22,Kharif,0.409214,4.14,maund/acre,2022-23(1).pdf,24,previous_year,0.2411800344233491,0.4433808032411816,0.165909068244725,0.3197710316814949,0.1423213052134272,0.2873434318464317,0.3196710717278798,0.5066217891188993,-0.3196710717278798,-0.1250170586500356,-11.281377016762612,-6.444290367577201,-18.95730710433409,-14.193777128223893,7.6759300875715,12.3717636822166,504.2148800400552,26.994563235640538,21.00725316843444,32.86764033015474,53.69073714998692,4436.68053974992,28.0340672150911,39.465992777997485,8.603182374708384,7.7882899763860065,23.90622102167337
Bahawalnagar,Bahawalnagar,Moong,2021-22,Kharif,0.829301,8.39,maund/acre,2022-23(1).pdf,24,previous_year,0.3560803152746427,0.6830348812647058,0.2665918989673119,0.5986057788656102,0.2254830305959045,0.4654873511840085,0.3875802630836054,0.6601432727379273,-0.3875802630836054,-0.1608525741757354,-10.64888362420485,-5.885436751474449,-18.991279060253216,-14.135927161449912,8.342395436048381,13.739881123353266,118.57366018771636,30.28211958671688,24.6115027314942,35.93261530267463,48.50272753972121,4549.762207772453,22.11870410270358,49.06349018520203,6.354501521522949,7.951007997333943,16.890878257760217
Bahawalpur,Bahawalpur,Moong,2021-22,Kharif,0.784821,7.94,maund/acre,2022-23(1).pdf,24,previous_year,0.3547422882415524,0.6604994478751905,0.2678082066738784,0.5187413511683973,0.2283849053674309,0.4527972002090736,0.3914401796788861,0.6446681465130504,-0.3914401796788861,-0.1773975047342042,-12.156590744490996,-6.91510231610444,-20.516007035019943,-15.489041530180558,8.359416290528939,13.927380146436809,69.72783807865001,31.40844708101433,25.360551606519177,37.08418360579704,43.2260763102385,4659.254194755441,17.192746641475665,63.69884000231042,3.066501846822126,8.08089996218874,6.771223062249953
Bhakkar,Bhakkar,Moong,2021-22,Kharif,0.829301,8.39,maund/acre,2022-23(1).pdf,24,previous_year,0.2839307902413289,0.5721144246893546,0.2142387943582911,0.4371429403159636,0.180865283470287,0.3835172176528338,0.3308956907460648,0.5856885205899625,-0.3308956907460648,-0.1418958295550134,-13.02316113397032,-7.708683908963062,-20.492066896345563,-15.39945762099057,7.468905762375246,12.943876156415358,164.46898874680238,30.58775814345066,24.503231463781997,36.31153623524696,45.72883604301352,4586.989194713473,25.63160359057615,45.53904927822017,3.8457329597097214,8.06959084157948,18.819214794287902
Chakwal,Chakwal,Moong,2021-22,Kharif,0.33607,3.4,maund/acre,2022-23(1).pdf,24,previous_year,0.2567215580205647,0.4784963610240133,0.1796073516039913,0.3491614538990635,0.1537754010739022,0.3074417662536757,0.3293859947048494,0.5284728073013852,-0.3293859947048494,-0.1391798317424212,-11.37546574511109,-6.423833980020629,-18.95146391833557,-13.874613392417144,7.575998173224466,12.388776496002665,452.93934676055295,27.105439653175992,21.612896754971725,32.688239414808784,53.46623634405052,4366.736309977076,28.21114648975866,41.41654948346964,9.531905040460178,7.733085681745093,24.175592246789964
Chiniot,Chiniot,Moong,2021-22,Kharif,1.204908,12.19,maund/acre,2022-23(1).pdf,24,previous_year,0.4329564635477839,0.7442033714359884,0.3176975040768945,0.5700854812950378,0.2947626550210233,0.5360987904463126,0.4427143895194632,0.6962144041936672,-0.4427143895194632,-0.2186735827782881,-10.498887494054909,-6.156053278560792,-17.757693849828705,-13.515111248236082,7.258806355773839,12.049791697529905,236.1084379749367,29.62235086543157,23.95514632983971,35.234752454860555,50.90266675251686,4472.473716999382,22.72814039618662,35.30343277667729,7.8960926228494355,7.877132958438076,21.451442596406565
Dera Ghazi Khan,D.G. Khan,Moong,2021-22,Kharif,0.848082,8.58,maund/acre,2022-23(1).pdf,24,previous_year,0.2582358762225309,0.5133729386496749,0.1853752349696735,0.3687824009466968,0.157843408316656,0.343666963454038,0.3202754669612425,0.5594438899713661,-0.3202754669612425,-0.1228208505349246,-10.798638395245275,-6.565906898746551,-18.9338042030612,-14.569388413008674,8.135165807815941,12.577397394088432,106.4785252216958,29.46679629525717,23.88485841798426,34.62730191843456,45.63595283382949,4658.094123319759,25.527653767771543,46.5829032522787,7.373084986899171,7.906591022216554,19.7663291684013
Faisalabad,Faisalabad,Moong,2021-22,Kharif,0.907388,9.18,maund/acre,2022-23(1).pdf,24,previous_year,0.38166286260381,0.6860435360351916,0.2831831190308479,0.5539199788575655,0.2542651265233079,0.4874523306118534,0.4035414769384512,0.6455042209309915,-0.4035414769384512,-0.1814885835392667,-10.551294324592886,-6.371504997591847,-17.871521290031996,-13.485004224688888,7.320226965439086,11.98196450176846,211.06070962773293,29.4496101303324,23.83623536884649,35.03246301625875,52.34432419560181,4481.258886982645,22.024077833966064,36.36885306857226,6.953568654189313,7.917622652362517,20.696755361750604
Jhang,Jhang,Moong,2021-22,Kharif,0.691908,7.0,maund/acre,2022-23(1).pdf,24,previous_year,0.3859843139731008,0.7014687310994306,0.2890277490004781,0.5615044229798285,0.2517688945645669,0.49360029898575,0.4089177029210409,0.6620613030624323,-0.4089177029210409,-0.1822605752130492,-10.89558887870296,-6.335168002276724,-18.50659578282184,-13.944821410434171,7.6110069041188835,12.620838351310596,127.23966541504058,30.340611871634163,24.63367980556128,35.968639207825575,48.06371793854504,4574.529199378036,23.65182527947516,39.0487832927443,19.239098172034044,7.87153476162931,19.996877511508462
Jhelum,Jhelum,Moong,2021-22,Kharif,0.374619,3.79,maund/acre,2022-23(1).pdf,24,previous_year,0.2944681939970481,0.5400588425129579,0.2008803044973856,0.3833611249619046,0.1798491968908466,0.3540107124684881,0.3628593421399025,0.542064306461549,-0.3628593421399025,-0.1668069595283976,-10.772062076412098,-5.904530924093242,-18.067020890552627,-13.394394603247974,7.294958814140549,11.791840003220477,545.0456406020805,27.031510642091423,21.450250299278288,32.700899729865704,58.45929074974883,4319.16833233023,28.50895977572258,38.90203689092855,10.126246504418793,7.560819267363601,24.941683667990986
Kasur,Kasur,Moong,2021-22,Kharif,0.591087,5.98,maund/acre,2022-23(1).pdf,24,previous_year,0.3918178786942019,0.7327033367136414,0.3005167331045907,0.642980908637855,0.257015688734151,0.512982297703089,0.4021106733663054,0.6773834285943433,-0.4021106733663054,-0.1584522260835862,-9.850569081772123,-4.905553818257605,-17.63631566896716,-12.969789780547735,7.785746587195038,13.483951008059805,306.49762724998413,28.749167205047605,23.26006271633775,34.3663876426917,56.15734502553732,4353.558943357002,22.308565977044726,35.52332212062098,7.3382064477110305,7.854819261245139,21.421691915340016
Khanewal,Khanewal,Moong,2021-22,Kharif,0.745284,7.54,maund/acre,2022-23(1).pdf,24,previous_year,0.382638459874731,0.7068984157475041,0.2893779266156047,0.5631148678108608,0.2469147565890675,0.4946527890006555,0.4052180493563577,0.6642461170202301,-0.4052180493563577,-0.1265693823293971,-10.136400051475585,-5.477004491147303,-18.043336485276274,-13.421527371978785,7.906936433800748,13.548202349440288,84.65746809665936,30.44805834964613,24.80588510647044,36.08147815427088,48.34337538575019,4616.209391637689,23.503567755090092,38.05649405155875,19.786678780291243,7.633119598678892,21.627413834124713
Khushab,Khushab,Moong,2021-22,Kharif,0.506081,5.12,maund/acre,2022-23(1).pdf,24,previous_year,0.2964643401966776,0.5668129664706217,0.2146753308717471,0.4148210064201307,0.1827291596551814,0.3758731876338808,0.3589529724631375,0.590049585163706,-0.3589529724631375,-0.1635371809254762,-11.88280012702152,-6.815473036822409,-19.099823047771707,-14.416371731097389,7.2170229207502254,12.17837869975356,258.9924676705119,29.01780192545805,23.226704593661427,34.66176098814379,49.27393134191401,4452.630498511067,28.000590696977724,42.347126330855595,6.917452467396865,7.8404631083196605,22.962123394850657
